ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1061498622603395072],opinions_and_criticism,0,0,0,0,0,1
[1061499577688317953],opinions_and_criticism,0,0,0,0,0,1
[1061499596013273091],opinions_and_criticism,0,0,0,0,0,1
[1061500411033645057],opinions_and_criticism,0,0,0,0,0,1
[1061501408061603840],opinions_and_criticism,0,0,0,0,0,1
[1061501718523994112],opinions_and_criticism,0,0,0,0,0,1
[1061503125754912768],opinions_and_criticism,0,0,0,0,0,1
[1061519434286809088],opinions_and_criticism,0,0,0,0,0,1
[1061519999200833536],opinions_and_criticism,0,0,0,0,0,1
[1061531261397880832],opinions_and_criticism,0,0,0,0,0,1
[1061547327356313600],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061568485296365568],opinions_and_criticism,0,0,0,0,0,1
[1061576085077479425],opinions_and_criticism,0,0,0,0,0,1
[1061576330020642816],opinions_and_criticism,0,0,0,0,0,1
[1061595039493697536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061595247107555328],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061595726734446594],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061596197293572096],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061596232886423557],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061596246018871298],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061596510750732288],opinions_and_criticism,0,0,0,0,0,1
[1061596600898908160],irrelevant,0,0,0,0,1,0
[1061596904834850816],irrelevant,0,0,0,0,1,0
[1061597120829026304],irrelevant,0,0,0,0,1,0
[1061597125870604288],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061597651932770304],irrelevant,0,0,0,0,1,0
[1061597990656397312],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061598011917299712],opinions_and_criticism,0,0,0,0,0,1
[1061598128367955968],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061598223079481345],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061598680640352256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061598731001311232],irrelevant,0,0,0,0,1,0
[1061598957237911553],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061599019317768192],irrelevant,0,0,0,0,1,0
[1061599081951358978],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061599095012372481],opinions_and_criticism,0,0,0,0,0,1
[1061599207516180480],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061599421765505024],irrelevant,0,0,0,0,1,0
[1061599500966477824],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061599546915147776],irrelevant,0,0,0,0,1,0
[1061599846887493632],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061599849651585024],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061599958665781249],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061600037770350592],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061600393577357313],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061600628902752256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061600690932465665],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061600945161809921],opinions_and_criticism,0,0,0,0,0,1
[1061601185713528832],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061601184010645510],affected_individuals_and_help,1,0,0,0,0,0
[1061601199231787008],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061601254152044545],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061601301174337536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061601322212954112],irrelevant,0,0,0,0,1,0
[1061601411551674369],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061601588534493186],irrelevant,0,0,0,0,1,0
[1061601700614729728],irrelevant,0,0,0,0,1,0
[1061601774254112770],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061601875370369025],affected_individuals_and_help,1,0,0,0,0,0
[1061601912292892672],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061601938192519169],irrelevant,0,0,0,0,1,0
[1061601941409677313],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061602079523958789],opinions_and_criticism,0,0,0,0,0,1
[1061602173342093312],irrelevant,0,0,0,0,1,0
[1061602315524804609],irrelevant,0,0,0,0,1,0
[1061602600984997893],emotional_support_and_prayers,0,0,1,0,0,0
[1061602622866644992],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061602741775155200],opinions_and_criticism,0,0,0,0,0,1
[1061602839045332997],irrelevant,0,0,0,0,1,0
[1061603154788302848],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061603286581760000],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061603826648662016],affected_individuals_and_help,1,0,0,0,0,0
[1061603883133345793],affected_individuals_and_help,1,0,0,0,0,0
[1061603963768922112],opinions_and_criticism,0,0,0,0,0,1
[1061604146799886336],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061604445233012741],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061604457136287744],irrelevant,0,0,0,0,1,0
[1061604463062990849],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061604637214756865],opinions_and_criticism,0,0,0,0,0,1
[1061604638670184449],irrelevant,0,0,0,0,1,0
[1061604682152452097],opinions_and_criticism,0,0,0,0,0,1
[1061604869369405441],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061605014018371585],affected_individuals_and_help,1,0,0,0,0,0
[1061605105240285184],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061605183317250049],irrelevant,0,0,0,0,1,0
[1061605350942691328],affected_individuals_and_help caution_advice_and_crisis_updates,1,1,0,0,0,0
[1061605349449523200],emotional_support_and_prayers,0,0,1,0,0,0
[1061605677024591872],affected_individuals_and_help,1,0,0,0,0,0
[1061606115824361472],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061606115144859649],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061606155892523008],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061606281839030273],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061606410604240896],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061606645514600448],irrelevant,0,0,0,0,1,0
[1061606892097716229],affected_individuals_and_help,1,0,0,0,0,0
[1061606935462641665],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061607074700902400],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061607916757835778],opinions_and_criticism,0,0,0,0,0,1
[1061608546939342848],emotional_support_and_prayers,0,0,1,0,0,0
[1061608616279597057],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061609038922870786],affected_individuals_and_help,1,0,0,0,0,0
[1061609130190888961],affected_individuals_and_help,1,0,0,0,0,0
[1061609239213494274],opinions_and_criticism,0,0,0,0,0,1
[1061609303256240131],affected_individuals_and_help,1,0,0,0,0,0
[1061609306871742464],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061609378791464964],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061609436232458240],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061609488212484097],irrelevant,0,0,0,0,1,0
[1061609603736199168],emotional_support_and_prayers,0,0,1,0,0,0
[1061609699743879168],emotional_support_and_prayers,0,0,1,0,0,0
[1061609773962006533],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061609794765754368],affected_individuals_and_help,1,0,0,0,0,0
[1061609971396296705],affected_individuals_and_help,1,0,0,0,0,0
[1061609996407005186],opinions_and_criticism,0,0,0,0,0,1
[1061610322551861250],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061610452264849408],opinions_and_criticism,0,0,0,0,0,1
[1061610554911940609],affected_individuals_and_help,1,0,0,0,0,0
[1061610769417191424],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061610885687504896],opinions_and_criticism,0,0,0,0,0,1
[1061610961373675520],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061611105343234048],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061611176163983360],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061611321391767552],emotional_support_and_prayers,0,0,1,0,0,0
[1061611378476228609],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061611426597519360],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061611486341140481],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061611600279408640],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061611642541301760],irrelevant,0,0,0,0,1,0
[1061611719057985537],emotional_support_and_prayers,0,0,1,0,0,0
[1061611756747927554],opinions_and_criticism,0,0,0,0,0,1
[1061611857419689990],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061611971852804096],opinions_and_criticism,0,0,0,0,0,1
[1061612103612665857],opinions_and_criticism,0,0,0,0,0,1
[1061612125368606723],opinions_and_criticism,0,0,0,0,0,1
[1061612164430073856],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061612167546445824],opinions_and_criticism,0,0,0,0,0,1
[1061612210466762756],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061612612566310917],opinions_and_criticism,0,0,0,0,0,1
[1061612819270041601],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061612845413163010],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061612970256556033],opinions_and_criticism,0,0,0,0,0,1
[1061613261668474880],opinions_and_criticism,0,0,0,0,0,1
[1061614053708259333],opinions_and_criticism,0,0,0,0,0,1
[1061614084968325121],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1061614111447023616],opinions_and_criticism,0,0,0,0,0,1
[1061614174042759168],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061614202660495360],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061614407808106497],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061614515018719232],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061614521037611008],irrelevant,0,0,0,0,1,0
[1061614543569334272],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061614976429780993],opinions_and_criticism,0,0,0,0,0,1
[1061614998961692672],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615258815643650],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615288142172160],opinions_and_criticism,0,0,0,0,0,1
[1061615471261310976],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615566224535552],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615599997083648],irrelevant,0,0,0,0,1,0
[1061615715969630208],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615744906129408],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615799662755841],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615804830150657],affected_individuals_and_help,1,0,0,0,0,0
[1061615855677722624],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061615991791198209],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061616195122683905],opinions_and_criticism,0,0,0,0,0,1
[1061616206128603136],emotional_support_and_prayers,0,0,1,0,0,0
[1061616292304691200],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061616297644044288],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061616341742968832],emotional_support_and_prayers,0,0,1,0,0,0
[1061616431182348288],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061616470763937793],opinions_and_criticism,0,0,0,0,0,1
[1061616690285416448],opinions_and_criticism,0,0,0,0,0,1
[1061616719570104326],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061616920816951296],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061617196231786502],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061617447621537792],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061617538960887814],opinions_and_criticism,0,0,0,0,0,1
[1061617537971118080],opinions_and_criticism,0,0,0,0,0,1
[1061617622142386177],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061617718296825862],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061617840430694400],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061618013458309121],irrelevant,0,0,0,0,1,0
[1061618132601765888],opinions_and_criticism,0,0,0,0,0,1
[1061618152742797314],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061618496679874561],affected_individuals_and_help,1,0,0,0,0,0
[1061618603726905347],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061618624492920832],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061618690171506688],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061618729828655105],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061618789844951042],emotional_support_and_prayers,0,0,1,0,0,0
[1061618855829737474],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061618931310514178],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061618957873016832],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061619016412921857],opinions_and_criticism,0,0,0,0,0,1
[1061619032875565057],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061619111904636928],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061619124760178689],opinions_and_criticism,0,0,0,0,0,1
[1061619216267264000],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061619213536821251],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061619486913163264],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061619610057879558],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061619707864854528],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061619772595560448],opinions_and_criticism,0,0,0,0,0,1
[1061619924181966849],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061620074514128903],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061620314243649537],irrelevant,0,0,0,0,1,0
[1061620361748455424],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061620632792850432],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061620679940796416],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061620861516607488],emotional_support_and_prayers,0,0,1,0,0,0
[1061620933738291202],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061621013404942338],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061621376249970693],irrelevant,0,0,0,0,1,0
[1061621478037299200],opinions_and_criticism,0,0,0,0,0,1
[1061621697294594048],irrelevant,0,0,0,0,1,0
[1061621719952179202],opinions_and_criticism,0,0,0,0,0,1
[1061621915280916481],affected_individuals_and_help,1,0,0,0,0,0
[1061621979499954176],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061621982071062528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061622174744825856],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061622897104637952],affected_individuals_and_help,1,0,0,0,0,0
[1061622999458242561],opinions_and_criticism,0,0,0,0,0,1
[1061623618277425152],opinions_and_criticism,0,0,0,0,0,1
[1061623731494248451],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061623969575587840],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061624016484687874],emotional_support_and_prayers,0,0,1,0,0,0
[1061624426708566016],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061624524247101441],irrelevant,0,0,0,0,1,0
[1061624631621238787],opinions_and_criticism,0,0,0,0,0,1
[1061624668526993413],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061624739427422215],emotional_support_and_prayers,0,0,1,0,0,0
[1061625299203440640],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061625744915341312],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061625827262115841],opinions_and_criticism,0,0,0,0,0,1
[1061625954127220736],emotional_support_and_prayers,0,0,1,0,0,0
[1061626286542602240],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061626321149796352],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061627104503128065],irrelevant,0,0,0,0,1,0
[1061627429326897153],emotional_support_and_prayers,0,0,1,0,0,0
[1061627548940058624],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061627678510456832],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061628108200177664],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061628311141539841],opinions_and_criticism,0,0,0,0,0,1
[1061628470940327936],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061628653107331072],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061628974332284929],emotional_support_and_prayers,0,0,1,0,0,0
[1061629190854844416],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061629267585449985],emotional_support_and_prayers,0,0,1,0,0,0
[1061629296610041856],opinions_and_criticism,0,0,0,0,0,1
[1061629320526028801],irrelevant,0,0,0,0,1,0
[1061629456530526208],emotional_support_and_prayers,0,0,1,0,0,0
[1061629524780216321],opinions_and_criticism,0,0,0,0,0,1
[1061629557231497216],emotional_support_and_prayers,0,0,1,0,0,0
[1061629919061516289],affected_individuals_and_help,1,0,0,0,0,0
[1061630106244915203],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061630123881967616],affected_individuals_and_help,1,0,0,0,0,0
[1061630135886057473],opinions_and_criticism,0,0,0,0,0,1
[1061630250990424064],emotional_support_and_prayers,0,0,1,0,0,0
[1061630649616994304],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061630767980335104],emotional_support_and_prayers,0,0,1,0,0,0
[1061630853300871168],opinions_and_criticism,0,0,0,0,0,1
[1061631148437237761],emotional_support_and_prayers,0,0,1,0,0,0
[1061631210689044482],opinions_and_criticism,0,0,0,0,0,1
[1061631557256011776],emotional_support_and_prayers,0,0,1,0,0,0
[1061631622628458497],opinions_and_criticism,0,0,0,0,0,1
[1061632032512598017],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061632042465718273],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061632039705808896],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061632129275174912],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061632183213932544],opinions_and_criticism,0,0,0,0,0,1
[1061632460558139393],emotional_support_and_prayers,0,0,1,0,0,0
[1061632569412853760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061632682357153792],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061632793199939584],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061632854684250113],opinions_and_criticism,0,0,0,0,0,1
[1061632982732169216],irrelevant,0,0,0,0,1,0
[1061633013149261825],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061633133123133446],opinions_and_criticism,0,0,0,0,0,1
[1061633216359084039],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061633298148085760],affected_individuals_and_help,1,0,0,0,0,0
[1061633575332859905],opinions_and_criticism,0,0,0,0,0,1
[1061633901393833985],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061634474268598272],opinions_and_criticism,0,0,0,0,0,1
[1061634514437505024],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1061634699066593280],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1061634954575179776],irrelevant,0,0,0,0,1,0
[1061635024599085061],emotional_support_and_prayers,0,0,1,0,0,0
[1061635032752799744],emotional_support_and_prayers,0,0,1,0,0,0
